component_name,price,currency,store,url,category,scraped_at
Asus AP201 Prime,2169.00,MDL,enter.online,https://enter.online/calculatoare/carcase/asus-ap201-prime-mid-tower-black,case,2026-06-13 02:33:37
ASUS Prime AP303 TG White - Gehäuse - Miditower - Weiß,77.00,EUR,proshop.de,https://www.proshop.de/Gehaeuse/ASUS-Prime-AP303-TG-White-Gehaeuse-Miditower-Weiss/3389004,case,2026-06-13 02:33:37
ASUS ProArt PA401 Wood Edition,2629.00,MDL,xstore.md,https://xstore.md/componente-pc/carcase/asus-proart-pa401-wood-edition-tempered-glass-panel,case,2026-06-13 02:33:37
Asus ProArt PA401 Wood Edition Black ATX,2799.00,MDL,darwin.md,https://darwin.md/carcasa-asus-proart-pa401-wood-edition-mid-tower-black.html,case,2026-06-13 02:33:37
Asus ProArt PA602,5749.00,MDL,enter.online,https://enter.online/calculatoare/carcase/asus-proart-pa602-mid-tower-black,case,2026-06-13 02:33:37
Asus ProArt PA602 Black micro ATX,5749.00,MDL,darwin.md,https://darwin.md/carcasa-asus-proart-pa602-mid-tower-black.html,case,2026-06-13 02:33:37
ASUS ProArt PA602 Walnut Wood Metal - Gehäuse - Miditower - Braun,189.29,EUR,proshop.de,https://www.proshop.de/Gehaeuse/ASUS-ProArt-PA602-Walnut-Wood-Metal-Gehaeuse-Miditower-Braun/3388995,case,2026-06-13 02:33:37
ASUS ProArt PA602 Wood TG Panel - Gehäuse - Fulltower - Schwarz,180.58,EUR,proshop.de,https://www.proshop.de/Gehaeuse/ASUS-ProArt-PA602-Wood-TG-Panel-Gehaeuse-Fulltower-Schwarz/3304227,case,2026-06-13 02:33:37
"be quiet! Dark Base Pro 901, White",194990.00,KZT,shop.kz,https://shop.kz/offer/korpus-be-quiet-dark-base-pro-901-white/,case,2026-06-13 02:33:37
Be quiet! Ligh Base 600 DX,3209.00,MDL,enter.online,https://enter.online/calculatoare/carcase/be-quiet-ligh-base-600-dx-mid-tower-white,case,2026-06-13 02:33:37
Be quiet! Ligh Base 600 DX White micro ATX,3209.00,MDL,darwin.md,https://darwin.md/carcasa-be-quiet-ligh-base-600-dx-mid-tower-white.html,case,2026-06-13 02:33:37
Be quiet! Ligh Base 600 LX Black XL-ATX,3659.00,MDL,darwin.md,https://darwin.md/carcasa-be-quiet-ligh-base-600-lx-mid-tower-black.html,case,2026-06-13 02:33:37
Be quiet! Ligh Base 900 DX,3559.00,MDL,enter.online,https://enter.online/calculatoare/carcase/be-quiet-ligh-base-900-dx-full-tower-black,case,2026-06-13 02:33:37
Be quiet! Ligh Base 900 DX Black XL-ATX,3559.00,MDL,darwin.md,https://darwin.md/carcasa-be-quiet-ligh-base-900-dx-full-tower-black.html,case,2026-06-13 02:33:37
Be quiet! Ligh Base 900 DX White XL-ATX,3679.00,MDL,darwin.md,https://darwin.md/carcasa-be-quiet-ligh-base-900-dx-full-tower-white.html,case,2026-06-13 02:33:37
"be quiet! Light Base 500 LX, Black",81400.00,KZT,shop.kz,https://shop.kz/offer/korpus-be-quiet-light-base-500-lx-black/,case,2026-06-13 02:33:37
"be quiet! Light Base 500 LX, White",89890.00,KZT,shop.kz,https://shop.kz/offer/korpus-be-quiet-light-base-500-lx-white/,case,2026-06-13 02:33:37
"be quiet! Light Base 500, Black",71900.00,KZT,shop.kz,https://shop.kz/offer/korpus-be-quiet-light-base-500-black/,case,2026-06-13 02:33:37
"be quiet! Light Base 600 DX, Black",79400.00,KZT,shop.kz,https://shop.kz/offer/korpus-be-quiet-light-base-600-dx-black/,case,2026-06-13 02:33:37
"be quiet! Light Base 600 DX, White",85990.00,KZT,shop.kz,https://shop.kz/offer/korpus-be-quiet-light-base-600-dx-white/,case,2026-06-13 02:33:37
"be quiet! Light Base 900 DX, Black",93600.00,KZT,shop.kz,https://shop.kz/offer/korpus-be-quiet-light-base-900-dx-black/,case,2026-06-13 02:33:37
"be quiet! Light Base 900 DX, White",99990.00,KZT,shop.kz,https://shop.kz/offer/korpus-be-quiet-light-base-900-dx-white/,case,2026-06-13 02:33:37
be quiet! PURE BASE 500DX BGW37,629.99,BYN,onliner.by,https://catalog.onliner.by/chassis/bequiet/bgw37,case,2026-06-13 02:33:37
"be quiet! Pure Base 501 Airflow, White",51990.00,KZT,shop.kz,https://shop.kz/offer/korpus-be-quiet-pure-base-501-airflow-white/,case,2026-06-13 02:33:37
"be quiet! Pure Base 501 DX, Black",67700.00,KZT,shop.kz,https://shop.kz/offer/korpus-be-quiet-pure-base-501-dx-black/,case,2026-06-13 02:33:37
"be quiet! Pure Base 501 DX, White",69600.00,KZT,shop.kz,https://shop.kz/offer/korpus-be-quiet-pure-base-501-dx-white/,case,2026-06-13 02:33:37
Be quiet! Pure Base 501 LX Black micro ATX,2849.00,MDL,darwin.md,https://darwin.md/carcasa-be-quiet-pure-base-501-lx-mid-tower-black.html,case,2026-06-13 02:33:37
"be quiet! Pure Base 501 LX, Black",73900.00,KZT,shop.kz,https://shop.kz/offer/korpus-be-quiet-pure-base-501-lx-black/,case,2026-06-13 02:33:37
"be quiet! Pure Base 501 LX, White",75900.00,KZT,shop.kz,https://shop.kz/offer/korpus-be-quiet-pure-base-501-lx-white/,case,2026-06-13 02:33:37
be quiet! Pure Base 600 - Black - Gehäuse - Miditower - Schwarz,74.27,EUR,proshop.de,https://www.proshop.de/Gehaeuse/be-quiet-Pure-Base-600-Black-Gehaeuse-Miditower-Schwarz/2744883,case,2026-06-13 02:33:37
Be quiet! Shadow Base 800 FX,4849.00,MDL,enter.online,https://enter.online/calculatoare/carcase/be-quiet-shadow-base-800-fx-mid-tower-white,case,2026-06-13 02:33:37
Be quiet! Shadow Base 800 FX Black micro ATX,4699.00,MDL,darwin.md,https://darwin.md/carcasa-be-quiet-shadow-base-800-fx-mid-tower-black.html,case,2026-06-13 02:33:37
Be quiet! Shadow Base 800 FX White micro ATX,4849.00,MDL,darwin.md,https://darwin.md/carcasa-be-quiet-shadow-base-800-fx-mid-tower-white.html,case,2026-06-13 02:33:37
"be quiet! Shadow Base 800 FX, Black",119990.00,KZT,shop.kz,https://shop.kz/offer/korpus-be-quiet-shadow-base-800-fx-black/,case,2026-06-13 02:33:37
"be quiet! Shadow Base 800 FX, White",126990.00,KZT,shop.kz,https://shop.kz/offer/korpus-be-quiet-shadow-base-800-fx-white/,case,2026-06-13 02:33:37
Chieftec Apex,2099.00,MDL,enter.online,https://enter.online/calculatoare/carcase/chieftec-apex-mid-tower-black,case,2026-06-13 02:33:37
Chieftec Apex Black micro ATX,2099.00,MDL,darwin.md,https://darwin.md/carcasa-chieftec-apex-mid-tower-black.html,case,2026-06-13 02:33:37
Chieftec APEX Lumo,2099.00,MDL,enter.online,https://enter.online/calculatoare/carcase/chieftec-apex-lumo-mid-tower-black,case,2026-06-13 02:33:37
Chieftec APEX Lumo Black micro ATX,2099.00,MDL,darwin.md,https://darwin.md/carcasa-chieftec-apex-lumo-mid-tower-black.html,case,2026-06-13 02:33:37
Chieftec APEX Q,1999.00,MDL,enter.online,https://enter.online/calculatoare/carcase/chieftec-apex-q-mid-tower-black,case,2026-06-13 02:33:37
Chieftec APEX Q Black micro ATX,1999.00,MDL,darwin.md,https://darwin.md/carcasa-chieftec-apex-q-mid-tower-black.html,case,2026-06-13 02:33:37
Chieftec BU-12B-300,1799.00,MDL,enter.online,https://enter.online/calculatoare/carcase/chieftec-bu-12b-300-mini-tower-black,case,2026-06-13 02:33:37
Chieftec BU-12B-300 Black Mini-ITX,1799.00,MDL,darwin.md,https://darwin.md/carcasa-chieftec-bu-12b-300-mini-tower-black.html,case,2026-06-13 02:33:37
Chieftec Hunter,1599.00,MDL,enter.online,https://enter.online/calculatoare/carcase/chieftec-hunter-mid-tower-black,case,2026-06-13 02:33:37
Chieftec Hunter Black micro ATX,1599.00,MDL,darwin.md,https://darwin.md/carcasa-chieftec-hunter-black.html,case,2026-06-13 02:33:37
Chieftec Night Hunter,1409.00,MDL,xstore.md,https://xstore.md/componente-pc/carcase/chieftec-night-hunter,case,2026-06-13 02:33:37
Chieftec SCORPION III,2299.00,MDL,enter.online,https://enter.online/calculatoare/carcase/carcasa-mini-itx-chieftec-scorpion-iii-rgb-gaming-black,case,2026-06-13 02:33:37
Chieftec SCORPION III Black micro ATX,2299.00,MDL,darwin.md,https://darwin.md/chieftec-scorpion-iii-wo-psu-4x120mm-rgb-2xusb30-1x.html,case,2026-06-13 02:33:37
Chieftec STALLION II,2999.00,MDL,enter.online,https://enter.online/calculatoare/carcase/chieftec-stallion-ii-mid-tower-black,case,2026-06-13 02:33:37
Chieftec STALLION II Black micro ATX,2999.00,MDL,darwin.md,https://darwin.md/carcasa-chieftec-stallion-ii-mid-tower-black.html,case,2026-06-13 02:33:37
Chieftec Visio,2099.00,MDL,enter.online,https://enter.online/calculatoare/carcase/chieftec-visio-mid-tower-black,case,2026-06-13 02:33:37
Chieftec Visio AIR,1699.00,MDL,enter.online,https://enter.online/calculatoare/carcase/chieftec-visio-air-mid-tower-black,case,2026-06-13 02:33:37
